Indicador;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
IPCA;2023-12-13;2/2025;0,7605;0,7519;0,1726;0,3442;1,235;115;0
IPCA;2023-12-13;3/2025;0,5912;0,5911;0,1716;0,1501;0,9832;110;0
IPCA;2023-12-14;4/2023;0,9452;0,9429;0,0759;0,6926;1,2022;113;1
IPCA;2023-12-14;1/2024;1,3311;1,3408;0,1743;0,8424;1,8309;106;1
IPCA;2023-12-14;2/2024;0,8339;0,8121;0,1703;0,4306;1,608;106;1
IPCA;2023-12-14;3/2024;0,5861;0,5841;0,1749;0,115;1,0935;106;1
IPCA;2023-12-14;4/2024;1,0887;1,0866;0,1895;0,5007;1,8074;106;1
IPCA;2023-12-14;1/2025;1,1869;1,1743;0,1819;0,7719;1,7905;87;1
IPCA;2023-12-14;2/2025;0,7653;0,7519;0,1803;0,3442;1,235;85;1
IPCA;2023-12-14;3/2025;0,5678;0,5731;0,1683;0,1501;0,9832;81;1
IPCA;2023-12-14;4/2023;0,9573;0,963;0,0803;0,6926;1,2022;155;0
IPCA;2023-12-14;1/2024;1,3405;1,3459;0,1753;0,8424;1,8309;145;0
IPCA;2023-12-14;2/2024;0,8224;0,8121;0,1605;0,4306;1,608;145;0
IPCA;2023-12-14;3/2024;0,5962;0,5911;0,1719;0,115;1,0935;145;0
IPCA;2023-12-14;4/2024;1,0976;1,104;0,19;0,5007;1,8074;145;0
IPCA;2023-12-14;1/2025;1,1848;1,173;0,1906;0,6112;1,7905;117;0
IPCA;2023-12-14;2/2025;0,7605;0,7519;0,1726;0,3442;1,235;115;0
IPCA;2023-12-14;3/2025;0,5912;0,5911;0,1716;0,1501;0,9832;110;0
IPCA;2023-12-15;4/2023;0,9436;0,9429;0,0762;0,772;1,1741;59;1
IPCA;2023-12-15;1/2024;1,2966;1,3052;0,1637;0,8424;1,6581;55;1
IPCA;2023-12-15;2/2024;0,8294;0,8422;0,1706;0,4306;1,2246;55;1
IPCA;2023-12-15;3/2024;0,5662;0,5811;0,1691;0,115;0,9631;55;1
IPCA;2023-12-15;4/2024;1,1361;1,1442;0,1906;0,7519;1,7435;55;1
IPCA;2023-12-15;1/2025;1,2081;1,1896;0,1787;0,8322;1,6891;38;1
IPCA;2023-12-15;2/2025;0,7668;0,782;0,1797;0,3442;1,0537;38;1
IPCA;2023-12-15;3/2025;0,5661;0,551;0,1697;0,1968;0,9832;35;1
IPCA;2023-12-15;4/2023;0,9556;0,9529;0,074;0,772;1,1741;157;0
IPCA;2023-12-15;1/2024;1,3318;1,3257;0,1738;0,8424;1,8309;147;0
IPCA;2023-12-15;2/2024;0,8252;0,8121;0,1593;0,4306;1,608;147;0
IPCA;2023-12-15;3/2024;0,5958;0,5911;0,1679;0,115;1,0935;147;0
IPCA;2023-12-15;4/2024;1,0961;1,1039;0,1897;0,5007;1,7435;147;0
IPCA;2023-12-15;1/2025;1,1876;1,1645;0,1918;0,6112;1,7905;118;0
IPCA;2023-12-15;2/2025;0,7637;0,7519;0,1729;0,3442;1,235;116;0
IPCA;2023-12-15;3/2025;0,5891;0,591;0,1718;0,1501;0,9832;111;0
IPCA;2023-12-18;4/2023;0,9436;0,9429;0,0736;0,772;1,1741;61;1
IPCA;2023-12-18;1/2024;1,315;1,3157;0,1652;0,8826;1,6581;57;1
IPCA;2023-12-18;2/2024;0,8183;0,7756;0,1726;0,4306;1,2246;57;1
IPCA;2023-12-18;3/2024;0,5616;0,5711;0,1727;0,115;0,9631;57;1
IPCA;2023-12-18;4/2024;1,1365;1,1308;0,1884;0,7519;1,7435;57;1
IPCA;2023-12-18;1/2025;1,2127;1,2047;0,1761;0,8322;1,6891;39;1
IPCA;2023-12-18;2/2025;0,755;0,7645;0,1784;0,3442;1,0537;39;1
IPCA;2023-12-18;3/2025;0,5696;0,551;0,1769;0,1968;0,9832;36;1
IPCA;2023-12-18;4/2023;0,9534;0,9529;0,0735;0,772;1,1741;154;0
IPCA;2023-12-18;1/2024;1,3296;1,3255;0,1705;0,8826;1,8309;144;0
IPCA;2023-12-18;2/2024;0,8259;0,8071;0,1593;0,4306;1,608;144;0
IPCA;2023-12-18;3/2024;0,5961;0,5899;0,1691;0,115;1,0935;144;0
IPCA;2023-12-18;4/2024;1,0953;1,0989;0,1926;0,5007;1,7435;144;0
IPCA;2023-12-18;1/2025;1,19;1,173;0,1931;0,6112;1,7905;115;0
IPCA;2023-12-18;2/2025;0,7632;0,7519;0,1737;0,3442;1,235;113;0
IPCA;2023-12-18;3/2025;0,5871;0,5861;0,1697;0,1501;0,9832;108;0
IPCA;2023-12-19;4/2023;0,9516;0,9429;0,0732;0,8223;1,1741;50;1
IPCA;2023-12-19;1/2024;1,3247;1,3254;0,1717;0,8826;1,6581;47;1
IPCA;2023-12-19;2/2024;0,8097;0,7753;0,1712;0,4306;1,2246;47;1
IPCA;2023-12-19;3/2024;0,5382;0,5604;0,1725;0,115;0,9631;47;1
IPCA;2023-12-19;4/2024;1,1579;1,1512;0,1908;0,7519;1,7435;47;1
IPCA;2023-12-19;1/2025;1,2165;1,1847;0,1703;0,8725;1,6891;34;1
IPCA;2023-12-19;2/2025;0,7545;0,7582;0,1819;0,3442;1,0537;34;1
IPCA;2023-12-19;3/2025;0,5618;0,5509;0,1822;0,1968;0,9832;31;1
IPCA;2023-12-19;4/2023;0,9535;0,9529;0,0733;0,772;1,1741;155;0
IPCA;2023-12-19;1/2024;1,3283;1,3255;0,1704;0,8826;1,8309;145;0
IPCA;2023-12-19;2/2024;0,825;0,8121;0,1596;0,4306;1,608;145;0
IPCA;2023-12-19;3/2024;0,5948;0,5887;0,1694;0,115;1,0935;145;0
IPCA;2023-12-19;4/2024;1,0943;1,0939;0,1921;0,5007;1,7435;145;0
IPCA;2023-12-19;1/2025;1,1895;1,1688;0,1923;0,6112;1,7905;116;0
IPCA;2023-12-19;2/2025;0,7618;0,7519;0,1736;0,3442;1,235;114;0
IPCA;2023-12-19;3/2025;0,5853;0,5811;0,1699;0,1501;0,9832;109;0
IPCA;2023-12-20;4/2023;0,9437;0,9429;0,0711;0,772;1,1469;53;1
IPCA;2023-12-20;1/2024;1,3177;1,3254;0,1677;0,8826;1,6581;51;1
IPCA;2023-12-20;2/2024;0,8107;0,7753;0,1618;0,4306;1,2246;51;1
IPCA;2023-12-20;3/2024;0,5379;0,551;0,1662;0,115;0,9631;51;1
IPCA;2023-12-20;4/2024;1,1542;1,1442;0,2006;0,7519;1,7435;51;1
IPCA;2023-12-20;1/2025;1,2291;1,2149;0,165;0,8725;1,6891;37;1
IPCA;2023-12-20;2/2025;0,752;0,7519;0,1776;0,3442;1,0537;37;1
IPCA;2023-12-20;3/2025;0,5654;0,551;0,1632;0,1968;0,9228;34;1
IPCA;2023-12-20;4/2023;0,9518;0,9529;0,0739;0,772;1,1741;156;0
IPCA;2023-12-20;1/2024;1,3268;1,3255;0,1702;0,8826;1,8309;146;0
IPCA;2023-12-20;2/2024;0,8253;0,8121;0,1588;0,4306;1,608;146;0
IPCA;2023-12-20;3/2024;0,5943;0,5879;0,1685;0,115;1,0935;146;0
IPCA;2023-12-20;4/2024;1,0939;1,0939;0,1908;0,5007;1,7435;146;0
IPCA;2023-12-20;1/2025;1,1889;1,1645;0,1916;0,6112;1,7905;117;0
IPCA;2023-12-20;2/2025;0,7616;0,7519;0,1729;0,3442;1,235;115;0
IPCA;2023-12-20;3/2025;0,5868;0,5861;0,1698;0,1501;0,9832;110;0
IPCA;2023-12-21;4/2023;0,9416;0,9328;0,073;0,772;1,1469;53;1
IPCA;2023-12-21;1/2024;1,3187;1,3254;0,1662;0,8826;1,6284;52;1
IPCA;2023-12-21;2/2024;0,8129;0,8071;0,145;0,5509;1,2246;52;1
IPCA;2023-12-21;3/2024;0,5502;0,5557;0,1635;0,1545;0,9631;52;1
IPCA;2023-12-21;4/2024;1,1448;1,1101;0,174;0,8066;1,7435;52;1
IPCA;2023-12-21;1/2025;1,2231;1,2047;0,1671;0,8725;1,6891;39;1
IPCA;2023-12-21;2/2025;0,7572;0,7519;0,1663;0,3442;1,0537;39;1
IPCA;2023-12-21;3/2025;0,5577;0,5409;0,1626;0,1968;0,9228;38;1
IPCA;2023-12-21;4/2023;0,9506;0,9429;0,0738;0,772;1,1741;155;0
IPCA;2023-12-21;1/2024;1,3302;1,3255;0,1708;0,8826;1,8309;145;0
IPCA;2023-12-21;2/2024;0,8264;0,8122;0,1579;0,4306;1,608;145;0
IPCA;2023-12-21;3/2024;0,5912;0,5859;0,1684;0,1545;1,0935;145;0
IPCA;2023-12-21;4/2024;1,0898;1,0837;0,1905;0,5007;1,7435;145;0
IPCA;2023-12-21;1/2025;1,191;1,173;0,1936;0,6112;1,7905;117;0
IPCA;2023-12-21;2/2025;0,7641;0,7519;0,172;0,3442;1,235;115;0
IPCA;2023-12-21;3/2025;0,5829;0,5811;0,1718;0,1501;0,9832;110;0
IPCA;2023-12-22;4/2023;0,9233;0,9228;0,0624;0,772;1,1308;104;1
IPCA;2023-12-22;1/2024;1,3275;1,3357;0,1772;0,8826;1,831;102;1
IPCA;2023-12-22;2/2024;0,8356;0,8121;0,1571;0,5509;1,6383;101;1
IPCA;2023-12-22;3/2024;0,5583;0,571;0,18;-0,0106;1,0935;101;1
IPCA;2023-12-22;4/2024;1,0754;1,0837;0,17;0,3904;1,6393;101;1
IPCA;2023-12-22;1/2025;1,1924;1,1688;0,1767;0,7719;1,7905;84;1
IPCA;2023-12-22;2/2025;0,762;0,7518;0,1595;0,3999;1,235;82;1
IPCA;2023-12-22;3/2025;0,565;0,566;0,1613;0,1501;0,9228;80;1
IPCA;2023-12-22;4/2023;0,936;0,9269;0,0722;0,772;1,1741;157;0
IPCA;2023-12-22;1/2024;1,3275;1,3353;0,1745;0,8826;1,831;148;0
IPCA;2023-12-22;2/2024;0,8333;0,8121;0,1582;0,4306;1,6383;147;0
IPCA;2023-12-22;3/2024;0,5753;0,5871;0,1769;-0,0106;1,0935;147;0
IPCA;2023-12-22;4/2024;1,0773;1,0837;0,1835;0,3904;1,6455;147;0
IPCA;2023-12-22;1/2025;1,1885;1,1741;0,188;0,6112;1,7905;119;0
IPCA;2023-12-22;2/2025;0,7662;0,7519;0,1613;0,3905;1,235;117;0
IPCA;2023-12-22;3/2025;0,585;0,5811;0,1678;0,1501;0,9832;112;0
IPCA;2023-12-26;4/2023;0,9238;0,9228;0,0649;0,772;1,1308;105;1
IPCA;2023-12-26;1/2024;1,335;1,3358;0,1757;0,9027;1,831;104;1
IPCA;2023-12-26;2/2024;0,8459;0,8221;0,1569;0,5509;1,6383;103;1
IPCA;2023-12-26;3/2024;0,5485;0,561;0,1847;-0,0106;1,0935;103;1
IPCA;2023-12-26;4/2024;1,0784;1,0798;0,1857;0,3904;1,6455;103;1
IPCA;2023-12-26;1/2025;1,195;1,1741;0,187;0,7518;1,7905;85;1
IPCA;2023-12-26;2/2025;0,7573;0,7518;0,1627;0,3905;1,235;83;1
IPCA;2023-12-26;3/2025;0,5538;0,551;0,1552;0,1501;0,9027;80;1
IPCA;2023-12-26;4/2023;0,9321;0,9228;0,0703;0,772;1,1741;155;0
IPCA;2023-12-26;1/2024;1,3251;1,3354;0,1755;0,8826;1,831;146;0
IPCA;2023-12-26;2/2024;0,8351;0,8218;0,1588;0,4306;1,6383;145;0
IPCA;2023-12-26;3/2024;0,573;0,5811;0,1768;-0,0106;1,0935;145;0
IPCA;2023-12-26;4/2024;1,0739;1,0798;0,182;0,3904;1,6455;145;0
IPCA;2023-12-26;1/2025;1,1902;1,1741;0,1885;0,6112;1,7905;117;0
IPCA;2023-12-26;2/2025;0,7673;0,7519;0,1643;0,3905;1,235;115;0
IPCA;2023-12-26;3/2025;0,583;0,5771;0,1685;0,1501;0,9832;110;0
IPCA;2023-12-27;4/2023;0,9233;0,9228;0,0642;0,772;1,1308;106;1
IPCA;2023-12-27;1/2024;1,336;1,3358;0,1766;0,9027;1,831;105;1
IPCA;2023-12-27;2/2024;0,8447;0,8222;0,1587;0,5108;1,6383;104;1
IPCA;2023-12-27;3/2024;0,5453;0,556;0,1763;-0,0006;0,9851;104;1
IPCA;2023-12-27;4/2024;1,0789;1,0818;0,183;0,3904;1,6455;104;1
IPCA;2023-12-27;1/2025;1,1958;1,1742;0,188;0,7518;1,7905;84;1
IPCA;2023-12-27;2/2025;0,7593;0,7519;0,1627;0,3905;1,235;82;1
IPCA;2023-12-27;3/2025;0,5558;0,551;0,1551;0,1501;0,9027;79;1
IPCA;2023-12-27;4/2023;0,9323;0,9228;0,0701;0,772;1,1741;155;0
IPCA;2023-12-27;1/2024;1,3265;1,3354;0,1768;0,8826;1,831;146;0
IPCA;2023-12-27;2/2024;0,8347;0,8218;0,159;0,4306;1,6383;145;0
IPCA;2023-12-27;3/2024;0,5706;0,5811;0,1718;-0,0006;0,9851;145;0
IPCA;2023-12-27;4/2024;1,0741;1,0798;0,1807;0,3904;1,6455;145;0
IPCA;2023-12-27;1/2025;1,1902;1,1741;0,1885;0,6112;1,7905;117;0
IPCA;2023-12-27;2/2025;0,7673;0,7519;0,1643;0,3905;1,235;115;0
IPCA;2023-12-27;3/2025;0,583;0,5771;0,1685;0,1501;0,9832;110;0
IPCA;2023-12-28;4/2023;0,9303;0,9228;0,0637;0,8022;1,1308;107;1
IPCA;2023-12-28;1/2024;1,3439;1,3455;0,1754;0,9027;1,831;105;1
IPCA;2023-12-28;2/2024;0,8418;0,8272;0,1628;0,4306;1,6383;104;1
IPCA;2023-12-28;3/2024;0,5461;0,561;0,1784;-0,0006;0,9851;104;1
IPCA;2023-12-28;4/2024;1,0778;1,0818;0,1745;0,3904;1,6455;104;1
IPCA;2023-12-28;1/2025;1,1916;1,1688;0,1874;0,7518;1,7905;84;1
IPCA;2023-12-28;2/2025;0,7549;0,7519;0,1622;0,3905;1,235;82;1
IPCA;2023-12-28;3/2025;0,5538;0,551;0,1504;0,1501;0,9027;78;1
IPCA;2023-12-28;4/2023;0,9353;0,9297;0,0717;0,772;1,1741;154;0
IPCA;2023-12-28;1/2024;1,3308;1,3355;0,175;0,8826;1,831;145;0
IPCA;2023-12-28;2/2024;0,8351;0,822;0,1593;0,4306;1,6383;144;0
IPCA;2023-12-28;3/2024;0,5705;0,5811;0,1726;-0,0006;0,9851;144;0
IPCA;2023-12-28;4/2024;1,0762;1,0791;0,1778;0,3904;1,6455;144;0
IPCA;2023-12-28;1/2025;1,1932;1,1742;0,1865;0,6112;1,7905;116;0
IPCA;2023-12-28;2/2025;0,7665;0,7519;0,1649;0,3905;1,235;114;0
IPCA;2023-12-28;3/2025;0,5806;0,5731;0,1674;0,1501;0,9832;109;0
IPCA;2023-12-29;4/2023;0,9304;0,9228;0,0639;0,8022;1,1308;100;1
IPCA;2023-12-29;1/2024;1,3408;1,3453;0,1781;0,9027;1,831;98;1
IPCA;2023-12-29;2/2024;0,8498;0,8322;0,167;0,4306;1,6383;97;1
IPCA;2023-12-29;3/2024;0,5483;0,561;0,1772;-0,0006;0,9851;97;1
IPCA;2023-12-29;4/2024;1,0724;1,0837;0,1785;0,3904;1,6455;97;1
IPCA;2023-12-29;1/2025;1,1859;1,1645;0,1877;0,7518;1,7905;78;1
IPCA;2023-12-29;2/2025;0,7592;0,7519;0,1651;0,3905;1,235;76;1
IPCA;2023-12-29;3/2025;0,5601;0,551;0,1478;0,1501;0,9027;72;1
IPCA;2023-12-29;4/2023;0,9348;0,9249;0,0712;0,772;1,1741;152;0
IPCA;2023-12-29;1/2024;1,3324;1,3356;0,1751;0,8826;1,831;144;0
IPCA;2023-12-29;2/2024;0,8369;0,8221;0,1602;0,4306;1,6383;143;0
IPCA;2023-12-29;3/2024;0,5705;0,5811;0,1726;-0,0006;0,9851;143;0
IPCA;2023-12-29;4/2024;1,0753;1,0798;0,1803;0,3904;1,6455;143;0
IPCA;2023-12-29;1/2025;1,1889;1,1741;0,1817;0,6112;1,7905;115;0
IPCA;2023-12-29;2/2025;0,7658;0,7519;0,1643;0,3905;1,235;113;0
IPCA;2023-12-29;3/2025;0,5805;0,5771;0,1682;0,1501;0,9832;108;0
IPCA;2024-01-02;4/2023;0,9723;0,9698;0,0718;0,8323;1,1634;38;1
IPCA;2024-01-02;1/2024;1,3657;1,3358;0,1679;0,9027;1,7198;37;1
IPCA;2024-01-02;2/2024;0,818;0,8221;0,17;0,4306;1,3662;37;1
IPCA;2024-01-02;3/2024;0,5447;0,5711;0,1829;-0,0006;0,9426;37;1
IPCA;2024-01-02;4/2024;1,0855;1,114;0,1989;0,7009;1,6455;37;1
IPCA;2024-01-02;1/2025;1,191;1,1645;0,1877;0,7518;1,6891;29;1
IPCA;2024-01-02;2/2025;0,7237;0,7417;0,1677;0,3905;1,0434;28;1
IPCA;2024-01-02;3/2025;0,5518;0,5509;0,1087;0,2502;0,8524;25;1
IPCA;2024-01-02;4/2023;0,9364;0,9269;0,0741;0,772;1,1741;149;0
IPCA;2024-01-02;1/2024;1,3348;1,3356;0,1751;0,8826;1,831;141;0
IPCA;2024-01-02;2/2024;0,8375;0,8222;0,1615;0,4306;1,6383;140;0
IPCA;2024-01-02;3/2024;0,5644;0,5761;0,1698;-0,0006;0,9851;140;0
IPCA;2024-01-02;4/2024;1,0795;1,0837;0,1764;0,3904;1,6455;140;0
IPCA;2024-01-02;1/2025;1,1938;1,1741;0,175;0,7518;1,7905;113;0
IPCA;2024-01-02;2/2025;0,7646;0,7519;0,1653;0,3905;1,235;111;0
IPCA;2024-01-02;3/2025;0,5745;0,5721;0,1645;0,1501;0,9832;106;0
IPCA;2024-01-03;4/2023;0,9928;0,9994;0,0639;0,8796;1,1634;32;1
IPCA;2024-01-03;1/2024;1,3702;1,3457;0,1594;1,0633;1,7198;31;1
IPCA;2024-01-03;2/2024;0,7956;0,7719;0,1822;0,4306;1,3662;31;1
IPCA;2024-01-03;3/2024;0,5387;0,561;0,1593;-0,0006;0,8624;31;1
IPCA;2024-01-03;4/2024;1,0712;1,0939;0,1712;0,7009;1,3863;31;1
IPCA;2024-01-03;1/2025;1,2123;1,1645;0,1464;1,0637;1,6891;23;1
IPCA;2024-01-03;2/2025;0,7244;0,7417;0,155;0,3999;1,0029;22;1
IPCA;2024-01-03;3/2025;0,5773;0,551;0,1475;0,2502;0,9832;21;1
IPCA;2024-01-03;4/2023;0,939;0,9308;0,0756;0,772;1,1741;149;0
IPCA;2024-01-03;1/2024;1,3363;1,3358;0,176;0,8826;1,831;141;0
IPCA;2024-01-03;2/2024;0,8376;0,8222;0,1609;0,4306;1,6383;141;0
IPCA;2024-01-03;3/2024;0,5645;0,5811;0,1693;-0,0006;0,9851;141;0
IPCA;2024-01-03;4/2024;1,0779;1,0837;0,1768;0,3904;1,6455;141;0
IPCA;2024-01-03;1/2025;1,1938;1,1741;0,175;0,7518;1,7905;113;0
IPCA;2024-01-03;2/2025;0,7646;0,7519;0,1653;0,3905;1,235;111;0
IPCA;2024-01-03;3/2025;0,5745;0,5721;0,1645;0,1501;0,9832;106;0
IPCA;2024-01-04;4/2023;0,9912;1,0032;0,0624;0,8725;1,1634;35;1
IPCA;2024-01-04;1/2024;1,3377;1,3456;0,1665;0,8826;1,7091;34;1
IPCA;2024-01-04;2/2024;0,779;0,772;0,1383;0,4306;1,1442;34;1
IPCA;2024-01-04;3/2024;0,5732;0,5911;0,1215;0,2501;0,8624;34;1
IPCA;2024-01-04;4/2024;1,0693;1,0822;0,1589;0,7009;1,3863;34;1
IPCA;2024-01-04;1/2025;1,2022;1,1645;0,1603;0,9027;1,6891;27;1
IPCA;2024-01-04;2/2025;0,7332;0,7517;0,1561;0,3999;1,0537;27;1
IPCA;2024-01-04;3/2025;0,5872;0,561;0,1396;0,2502;0,9832;25;1
IPCA;2024-01-04;4/2023;0,9387;0,9269;0,0748;0,772;1,1741;147;0
IPCA;2024-01-04;1/2024;1,3339;1,3358;0,1785;0,8826;1,831;139;0
IPCA;2024-01-04;2/2024;0,836;0,8221;0,1608;0,4306;1,6383;139;0
IPCA;2024-01-04;3/2024;0,564;0,5811;0,17;-0,0006;0,9851;139;0
IPCA;2024-01-04;4/2024;1,076;1,0837;0,1781;0,3904;1,6455;139;0
IPCA;2024-01-04;1/2025;1,1927;1,1741;0,1742;0,7518;1,7905;111;0
IPCA;2024-01-04;2/2025;0,7638;0,7519;0,1631;0,3905;1,235;109;0
IPCA;2024-01-04;3/2025;0,5722;0,5721;0,1628;0,1501;0,9832;104;0
IPCA;2024-01-05;4/2023;0,9994;1,0075;0,0634;0,8725;1,1634;44;1
IPCA;2024-01-05;1/2024;1,3684;1,3759;0,181;0,9027;1,7091;44;1
IPCA;2024-01-05;2/2024;0,8051;0,7738;0,165;0,4406;1,245;44;1
IPCA;2024-01-05;3/2024;0,541;0,5661;0,1552;0,1545;0,8222;44;1
IPCA;2024-01-05;4/2024;1,0622;1,0603;0,1667;0,7009;1,4246;44;1
IPCA;2024-01-05;1/2025;1,1855;1,1644;0,1392;0,9027;1,6891;34;1
IPCA;2024-01-05;2/2025;0,75;0,7519;0,152;0,3999;1,1339;34;1
IPCA;2024-01-05;3/2025;0,5738;0,5912;0,1672;0,2032;0,9832;33;1
IPCA;2024-01-05;4/2023;0,948;0,9328;0,0754;0,772;1,1741;147;0
IPCA;2024-01-05;1/2024;1,3393;1,3457;0,18;0,9027;1,831;141;0
IPCA;2024-01-05;2/2024;0,8331;0,8221;0,1585;0,4306;1,6383;141;0
IPCA;2024-01-05;3/2024;0,563;0,5711;0,1658;0,1399;0,9851;141;0
IPCA;2024-01-05;4/2024;1,0766;1,0837;0,1779;0,3904;1,6455;141;0
IPCA;2024-01-05;1/2025;1,1915;1,1736;0,1737;0,7518;1,7905;112;0
IPCA;2024-01-05;2/2025;0,7644;0,7519;0,1626;0,3905;1,235;110;0
IPCA;2024-01-05;3/2025;0,5728;0,5731;0,1622;0,1501;0,9832;105;0
IPCA;2024-01-08;4/2023;1,0;1,0046;0,0608;0,8725;1,1634;52;1
IPCA;2024-01-08;1/2024;1,3639;1,3758;0,1726;0,9027;1,7091;51;1
IPCA;2024-01-08;2/2024;0,791;0,7618;0,1551;0,4406;1,245;51;1
IPCA;2024-01-08;3/2024;0,5427;0,561;0,1552;0,1545;0,8723;51;1
IPCA;2024-01-08;4/2024;1,0617;1,0569;0,1803;0,5407;1,4246;51;1
IPCA;2024-01-08;1/2025;1,1943;1,1745;0,1749;0,6112;1,6891;39;1
IPCA;2024-01-08;2/2025;0,7622;0,7519;0,1617;0,3999;1,1339;39;1
IPCA;2024-01-08;3/2025;0,5678;0,561;0,1783;0,2032;0,9832;37;1
IPCA;2024-01-08;4/2023;0,9536;0,9429;0,0755;0,772;1,1741;146;0
IPCA;2024-01-08;1/2024;1,3359;1,3509;0,1784;0,9027;1,831;140;0
IPCA;2024-01-08;2/2024;0,8277;0,8149;0,1583;0,4306;1,6383;140;0
IPCA;2024-01-08;3/2024;0,5612;0,5734;0,1661;0,1399;0,9851;140;0
IPCA;2024-01-08;4/2024;1,0716;1,0817;0,1833;0,3904;1,6455;140;0
IPCA;2024-01-08;1/2025;1,1903;1,1743;0,1803;0,6112;1,7905;111;0
IPCA;2024-01-08;2/2025;0,764;0,7519;0,1608;0,3905;1,235;109;0
IPCA;2024-01-08;3/2025;0,5699;0,5721;0,1636;0,1501;0,9832;104;0
IPCA;2024-01-09;4/2023;1,0022;1,0052;0,0581;0,8725;1,1634;53;1
IPCA;2024-01-09;1/2024;1,3707;1,3962;0,1741;0,9027;1,7091;52;1
IPCA;2024-01-09;2/2024;0,7838;0,7518;0,1652;0,4005;1,245;52;1
IPCA;2024-01-09;3/2024;0,5593;0,5734;0,1563;0,1545;0,8723;52;1
IPCA;2024-01-09;4/2024;1,0623;1,0552;0,1841;0,5407;1,4246;52;1
IPCA;2024-01-09;1/2025;1,1835;1,1745;0,1841;0,6112;1,6891;39;1
IPCA;2024-01-09;2/2025;0,7581;0,7519;0,1591;0,3999;1,1339;39;1
IPCA;2024-01-09;3/2025;0,5699;0,5912;0,1789;0,2032;0,9832;37;1
IPCA;2024-01-09;4/2023;0,9567;0,9429;0,0736;0,8022;1,1741;146;0
IPCA;2024-01-09;1/2024;1,3378;1,3554;0,1771;0,9027;1,831;140;0
IPCA;2024-01-09;2/2024;0,8266;0,8149;0,1606;0,4005;1,6383;140;0
IPCA;2024-01-09;3/2024;0,5609;0,5734;0,1658;0,1399;0,9851;140;0
IPCA;2024-01-09;4/2024;1,072;1,0817;0,1828;0,3904;1,6455;140;0
IPCA;2024-01-09;1/2025;1,1903;1,1743;0,1803;0,6112;1,7905;111;0
IPCA;2024-01-09;2/2025;0,764;0,7519;0,1608;0,3905;1,235;109;0
IPCA;2024-01-09;3/2025;0,5699;0,5721;0,1636;0,1501;0,9832;104;0
IPCA;2024-01-10;4/2023;1,0003;1,0046;0,0574;0,8725;1,1634;52;1
IPCA;2024-01-10;1/2024;1,3634;1,3758;0,1744;0,9027;1,7091;51;1
IPCA;2024-01-10;2/2024;0,789;0,7618;0,1637;0,4005;1,245;51;1
IPCA;2024-01-10;3/2024;0,5602;0,5711;0,1492;0,205;0,8723;51;1
IPCA;2024-01-10;4/2024;1,073;1,0636;0,1898;0,5407;1,4906;51;1
IPCA;2024-01-10;1/2025;1,187;1,1745;0,1875;0,6112;1,6891;39;1
IPCA;2024-01-10;2/2025;0,7644;0,7519;0,155;0,3999;1,1339;39;1
IPCA;2024-01-10;3/2025;0,5679;0,5912;0,1582;0,2201;0,8926;37;1
IPCA;2024-01-10;4/2023;0,9567;0,9429;0,0736;0,8022;1,1741;146;0
IPCA;2024-01-10;1/2024;1,3355;1,3505;0,1778;0,9027;1,831;140;0
IPCA;2024-01-10;2/2024;0,8259;0,8149;0,1609;0,4005;1,6383;140;0
IPCA;2024-01-10;3/2024;0,5609;0,5661;0,1635;0,1399;0,9851;140;0
IPCA;2024-01-10;4/2024;1,0766;1,0836;0,1868;0,3904;1,6455;140;0
IPCA;2024-01-10;1/2025;1,1915;1,1743;0,1814;0,6112;1,7905;111;0
IPCA;2024-01-10;2/2025;0,7652;0,7519;0,1594;0,3905;1,235;109;0
IPCA;2024-01-10;3/2025;0,5728;0,5771;0,1609;0,1501;0,9832;104;0
IPCA;2024-01-11;1/2024;1,3736;1,396;0,1739;0,9027;1,7091;57;1
IPCA;2024-01-11;2/2024;0,7803;0,7517;0,1663;0,4005;1,245;57;1
IPCA;2024-01-11;3/2024;0,5597;0,561;0,1595;0,205;0,9025;57;1
IPCA;2024-01-11;4/2024;1,0684;1,0636;0,1966;0,5407;1,4951;57;1
IPCA;2024-01-11;1/2025;1,1852;1,1695;0,1827;0,6112;1,6891;42;1
IPCA;2024-01-11;2/2025;0,7603;0,7519;0,1572;0,3999;1,1339;42;1
IPCA;2024-01-11;3/2025;0,5679;0,5912;0,1579;0,2201;0,8926;39;1
IPCA;2024-01-11;4/2025;1,0042;1,0091;0,2197;0,5108;1,4086;37;1
IPCA;2024-01-11;1/2024;1,3421;1,3456;0,1757;0,9027;1,831;142;0
IPCA;2024-01-11;2/2024;0,8223;0,8121;0,1611;0,4005;1,6383;142;0
IPCA;2024-01-11;3/2024;0,5608;0,561;0,166;0,1399;0,9851;142;0
IPCA;2024-01-11;4/2024;1,0723;1,0817;0,1894;0,3904;1,6455;142;0
IPCA;2024-01-11;1/2025;1,191;1,1741;0,1815;0,6112;1,7905;111;0
IPCA;2024-01-11;2/2025;0,7645;0,7519;0,1598;0,3905;1,235;109;0
IPCA;2024-01-11;3/2025;0,5723;0,5771;0,1613;0,1501;0,9832;104;0
IPCA;2024-01-11;4/2025;0,9957;1,0132;0,2386;0,1989;1,5716;97;0
