Indicador;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
IPCA Alimentação no domicílio;2024-09-26;11/2024;0,5247;0,53;0,2564;-0,05;1,12;57;1
IPCA Alimentação no domicílio;2024-09-26;11/2024;0,5361;0,55;0,2449;-0,05;1,12;85;0
IPCA Administrados;2024-09-26;11/2024;-0,6627;-0,285;0,9806;-3,22;0,4344;66;1
IPCA Administrados;2024-09-26;11/2024;-0,4937;-0,195;0,8939;-3,22;0,72;94;0
IGP-M;2024-09-26;10/2024;0,4296;0,43;0,1473;0,04;0,75;41;1
IGP-M;2024-09-26;10/2024;0,4523;0,43;0,1443;0,04;1,0;75;0
IPCA;2024-09-26;10/2024;0,3327;0,3256;0,1045;0,11;0,68;100;1
IPCA;2024-09-26;10/2024;0,3283;0,32;0,0979;0,06;0,68;146;0
Câmbio;2024-09-26;10/2024;5,453;5,475;0,0812;5,2;5,6;62;1
Câmbio;2024-09-26;10/2024;5,4556;5,4544;0,086;5,2;5,7;116;0
Taxa de desocupação;2024-09-26;10/2024;6,7279;6,6;0,3342;6,3;7,6;32;1
Taxa de desocupação;2024-09-26;10/2024;6,724;6,6;0,309;6,3;7,6;57;0
IPCA Livres;2024-09-26;10/2024;0,3673;0,36;0,1003;0,22;0,67;59;1
IPCA Livres;2024-09-26;10/2024;0,3661;0,3562;0,0894;0,22;0,67;90;0
IPCA Serviços;2024-09-26;10/2024;0,3176;0,3;0,1199;0,15;0,68;57;1
IPCA Serviços;2024-09-26;10/2024;0,3266;0,3;0,1174;0,15;0,68;89;0
IPCA Bens industrializados;2024-09-26;10/2024;0,3306;0,315;0,1139;0,07;0,66;56;1
IPCA Bens industrializados;2024-09-26;10/2024;0,3374;0,33;0,1093;0,07;0,66;86;0
IPCA Alimentação no domicílio;2024-09-26;10/2024;0,5167;0,46;0,2589;-0,03;1,02;57;1
IPCA Alimentação no domicílio;2024-09-26;10/2024;0,5025;0,465;0,2458;-0,03;1,02;86;0
IPCA Administrados;2024-09-26;10/2024;0,2413;0,205;0,2831;-0,29;0,88;66;1
IPCA Administrados;2024-09-26;10/2024;0,243;0,196;0,2775;-0,55;0,88;95;0
IGP-M;2024-09-26;09/2024;0,442;0,47;0,1141;0,1;0,69;41;1
IGP-M;2024-09-26;09/2024;0,424;0,4;0,1276;0,1;0,92;75;0
IPCA;2024-09-26;09/2024;0,511;0,53;0,0847;0,21;0,6524;100;1
IPCA;2024-09-26;09/2024;0,4984;0,5231;0,1029;0,0925;0,75;146;0
Câmbio;2024-09-26;09/2024;5,5027;5,505;0,0667;5,3;5,62;62;1
Câmbio;2024-09-26;09/2024;5,5059;5,506;0,0749;5,3;5,65;116;0
Taxa de desocupação;2024-09-26;09/2024;6,7985;6,7;0,2796;6,4;7,5;32;1
Taxa de desocupação;2024-09-26;09/2024;6,7904;6,7;0,255;6,4;7,5;57;0
IPCA Livres;2024-09-26;09/2024;0,3715;0,39;0,0933;0,1;0,53;59;1
IPCA Livres;2024-09-26;09/2024;0,361;0,39;0,0979;0,05;0,53;90;0
IPCA Serviços;2024-09-26;09/2024;0,3846;0,4;0,1132;-0,03;0,558;57;1
IPCA Serviços;2024-09-26;09/2024;0,4035;0,42;0,1026;-0,03;0,59;89;0
IPCA Bens industrializados;2024-09-26;09/2024;0,3067;0,295;0,132;0,03;0,8425;56;1
IPCA Bens industrializados;2024-09-26;09/2024;0,302;0,29;0,1136;0,03;0,8425;86;0
IPCA Alimentação no domicílio;2024-09-26;09/2024;0,4181;0,45;0,2636;-0,51;1,01;57;1
IPCA Alimentação no domicílio;2024-09-26;09/2024;0,3548;0,405;0,2905;-0,51;1,01;86;0
IPCA Administrados;2024-09-26;09/2024;0,934;0,96;0,1464;0,29;1,2582;66;1
IPCA Administrados;2024-09-26;09/2024;0,9033;0,94;0,217;0,04;1,74;95;0
Taxa de desocupação;2024-09-26;08/2024;6,8478;6,79;0,2306;6,6;7,5;32;1
Taxa de desocupação;2024-09-26;08/2024;6,8346;6,8;0,1999;6,6;7,5;57;0
IPCA;2024-09-25;09/2026;0,2474;0,24;0,0977;-0,2505;0,5;59;1
IPCA;2024-09-25;09/2026;0,2444;0,24;0,0918;-0,2505;0,5;77;0
IPCA Livres;2024-09-25;09/2026;0,2371;0,23;0,0761;0,0239;0,4;39;1
IPCA Livres;2024-09-25;09/2026;0,2254;0,23;0,0775;0,0239;0,4;49;0
IPCA Serviços;2024-09-25;09/2026;0,3414;0,33;0,1053;0,1;0,5808;37;1
IPCA Serviços;2024-09-25;09/2026;0,3345;0,33;0,103;0,1;0,5808;48;0
IPCA Bens industrializados;2024-09-25;09/2026;0,1953;0,2;0,0849;0,02;0,32;37;1
IPCA Bens industrializados;2024-09-25;09/2026;0,1929;0,2;0,0849;-0,01;0,32;47;0
IPCA Alimentação no domicílio;2024-09-25;09/2026;0,0537;0,05;0,265;-0,6202;0,75;37;1
IPCA Alimentação no domicílio;2024-09-25;09/2026;0,0581;0,05;0,245;-0,6202;0,75;47;0
IPCA Administrados;2024-09-25;09/2026;0,2789;0,25;0,139;0,02;0,93;41;1
IPCA Administrados;2024-09-25;09/2026;0,2755;0,25;0,1321;0,02;0,93;49;0
IPCA;2024-09-25;08/2026;0,1545;0,15;0,0957;-0,1309;0,45;67;1
IPCA;2024-09-25;08/2026;0,165;0,15;0,0989;-0,1309;0,5;100;0
Câmbio;2024-09-25;08/2026;5,3695;5,3575;0,2197;4,7;5,78;46;1
Câmbio;2024-09-25;08/2026;5,3557;5,35;0,247;4,4;6,0267;77;0
IPCA Livres;2024-09-25;08/2026;0,1235;0,13;0,0809;-0,0846;0,33;40;1
IPCA Livres;2024-09-25;08/2026;0,1216;0,13;0,084;-0,0846;0,33;54;0
IPCA Serviços;2024-09-25;08/2026;0,1935;0,19;0,0999;-0,0851;0,47;38;1
IPCA Serviços;2024-09-25;08/2026;0,1842;0,17;0,095;-0,0851;0,47;53;0
IPCA Bens industrializados;2024-09-25;08/2026;0,2304;0,23;0,0679;0,05;0,4;37;1
IPCA Bens industrializados;2024-09-25;08/2026;0,2371;0,23;0,0704;0,05;0,43;51;0
IPCA Alimentação no domicílio;2024-09-25;08/2026;-0,181;-0,16;0,267;-0,73;0,28;38;1
IPCA Alimentação no domicílio;2024-09-25;08/2026;-0,1492;-0,16;0,2625;-0,73;0,41;52;0
IPCA Administrados;2024-09-25;08/2026;0,2387;0,25;0,1679;-0,26;0,83;43;1
IPCA Administrados;2024-09-25;08/2026;0,2552;0,25;0,1904;-0,26;1,13;58;0
IPCA;2024-09-25;07/2026;0,2124;0,2;0,0975;0,0;0,49;67;1
IPCA;2024-09-25;07/2026;0,2056;0,2;0,1004;0,0;0,49;103;0
Câmbio;2024-09-25;07/2026;5,3779;5,3603;0,2349;4,7;5,9;50;1
Câmbio;2024-09-25;07/2026;5,3737;5,35;0,2503;4,5;6,0;95;0
IPCA Livres;2024-09-25;07/2026;0,1895;0,165;0,1101;-0,05;0,49;40;1
IPCA Livres;2024-09-25;07/2026;0,1843;0,165;0,1123;-0,05;0,55;56;0
IPCA Serviços;2024-09-25;07/2026;0,3914;0,37;0,1513;0,1;0,81;38;1
IPCA Serviços;2024-09-25;07/2026;0,3962;0,3892;0,1463;0,1;0,81;54;0
IPCA Bens industrializados;2024-09-25;07/2026;0,1062;0,1;0,1237;-0,1;0,53;38;1
IPCA Bens industrializados;2024-09-25;07/2026;0,1027;0,1;0,1259;-0,11;0,53;53;0
IPCA Alimentação no domicílio;2024-09-25;07/2026;-0,1504;-0,12;0,3319;-1,51;0,28;38;1
IPCA Alimentação no domicílio;2024-09-25;07/2026;-0,1166;-0,1;0,3042;-1,51;0,33;53;0
IPCA Administrados;2024-09-25;07/2026;0,2968;0,3;0,2346;-0,41;1,08;43;1
IPCA Administrados;2024-09-25;07/2026;0,3034;0,3;0,2284;-0,41;1,08;60;0
IPCA;2024-09-25;06/2026;0,2084;0,2;0,0856;0,0;0,5044;69;1
IPCA;2024-09-25;06/2026;0,2151;0,2;0,0927;0,0;0,5044;105;0
Câmbio;2024-09-25;06/2026;5,3769;5,35;0,2308;4,7;5,9;51;1
Câmbio;2024-09-25;06/2026;5,3728;5,349;0,2402;4,7;6,0;96;0
IPCA Livres;2024-09-25;06/2026;0,1942;0,19;0,094;-0,0547;0,4;40;1
IPCA Livres;2024-09-25;06/2026;0,1979;0,2;0,0855;-0,0547;0,4;56;0
IPCA Serviços;2024-09-25;06/2026;0,3081;0,315;0,1099;-0,0591;0,58;38;1
IPCA Serviços;2024-09-25;06/2026;0,3129;0,315;0,1043;-0,0591;0,58;54;0
IPCA Bens industrializados;2024-09-25;06/2026;0,1322;0,1498;0,0943;-0,08;0,33;38;1
IPCA Bens industrializados;2024-09-25;06/2026;0,1399;0,15;0,0939;-0,08;0,34;53;0
IPCA Alimentação no domicílio;2024-09-25;06/2026;0,0209;0,015;0,2772;-0,44;0,65;38;1
IPCA Alimentação no domicílio;2024-09-25;06/2026;0,0503;0,09;0,2513;-0,44;0,65;53;0
IPCA Administrados;2024-09-25;06/2026;0,2537;0,25;0,1049;0,035;0,53;43;1
IPCA Administrados;2024-09-25;06/2026;0,2732;0,2574;0,1417;0,035;1,06;60;0
IPCA;2024-09-25;05/2026;0,2741;0,275;0,1013;-0,04;0,555;70;1
IPCA;2024-09-25;05/2026;0,2672;0,26;0,0909;-0,04;0,555;106;0
Câmbio;2024-09-25;05/2026;5,3526;5,345;0,2451;4,7;5,9;54;1
Câmbio;2024-09-25;05/2026;5,3612;5,3309;0,2419;4,7;6,0;99;0
IPCA Livres;2024-09-25;05/2026;0,2192;0,205;0,1234;-0,04;0,63;40;1
IPCA Livres;2024-09-25;05/2026;0,2066;0,2;0,1162;-0,04;0,63;57;0
IPCA Serviços;2024-09-25;05/2026;0,1737;0,1917;0,153;-0,24;0,5427;38;1
IPCA Serviços;2024-09-25;05/2026;0,1612;0,15;0,1465;-0,24;0,5427;55;0
IPCA Bens industrializados;2024-09-25;05/2026;0,2292;0,225;0,0988;0,0;0,46;38;1
IPCA Bens industrializados;2024-09-25;05/2026;0,2424;0,24;0,0978;0,0;0,5328;54;0
IPCA Alimentação no domicílio;2024-09-25;05/2026;0,2266;0,2483;0,199;-0,3;0,67;38;1
IPCA Alimentação no domicílio;2024-09-25;05/2026;0,2019;0,21;0,1975;-0,44;0,67;54;0
IPCA Administrados;2024-09-25;05/2026;0,4095;0,4;0,1498;-0,04;0,74;43;1
IPCA Administrados;2024-09-25;05/2026;0,4132;0,39;0,1634;-0,04;1,11;61;0
IPCA;2024-09-25;04/2026;0,3506;0,35;0,076;0,17;0,5756;70;1
IPCA;2024-09-25;04/2026;0,3447;0,33;0,0758;0,17;0,6;107;0
Câmbio;2024-09-25;04/2026;5,3382;5,3368;0,2393;4,7;5,9;54;1
Câmbio;2024-09-25;04/2026;5,3524;5,3252;0,2329;4,7;6,0;100;0
IPCA Livres;2024-09-25;04/2026;0,3338;0,324;0,0764;0,2;0,5532;41;1
IPCA Livres;2024-09-25;04/2026;0,3302;0,32;0,0727;0,2;0,5532;58;0
IPCA Serviços;2024-09-25;04/2026;0,2603;0,26;0,1115;-0,01;0,4695;39;1
IPCA Serviços;2024-09-25;04/2026;0,2619;0,2638;0,1064;-0,01;0,4695;56;0
IPCA Bens industrializados;2024-09-25;04/2026;0,2251;0,21;0,0765;0,09;0,4;39;1
IPCA Bens industrializados;2024-09-25;04/2026;0,2298;0,2147;0,0838;0,08;0,5;55;0
IPCA Alimentação no domicílio;2024-09-25;04/2026;0,5476;0,55;0,2231;0,15;1,1203;39;1
IPCA Alimentação no domicílio;2024-09-25;04/2026;0,5543;0,55;0,2339;0,15;1,1203;55;0
IPCA Administrados;2024-09-25;04/2026;0,4053;0,385;0,1559;-0,08;0,78;44;1
IPCA Administrados;2024-09-25;04/2026;0,3984;0,37;0,1723;-0,08;1,04;62;0
IPCA;2024-09-25;03/2026;0,3297;0,31;0,12;0,14;0,8304;71;1
IPCA;2024-09-25;03/2026;0,3255;0,31;0,103;0,14;0,8304;108;0
Câmbio;2024-09-25;03/2026;5,3408;5,3464;0,2362;4,7;5,8;54;1
Câmbio;2024-09-25;03/2026;5,355;5,327;0,2272;4,7;6,0;100;0
IPCA Livres;2024-09-25;03/2026;0,2979;0,3;0,0997;0,07;0,5625;41;1
IPCA Livres;2024-09-25;03/2026;0,2869;0,285;0,0891;0,07;0,5625;58;0
IPCA Serviços;2024-09-25;03/2026;0,2272;0,208;0,1382;0,01;0,6809;39;1
IPCA Serviços;2024-09-25;03/2026;0,217;0,2;0,1189;0,01;0,6809;56;0
IPCA Bens industrializados;2024-09-25;03/2026;0,213;0,22;0,1076;-0,14;0,38;39;1
IPCA Bens industrializados;2024-09-25;03/2026;0,2184;0,22;0,1032;-0,14;0,39;56;0
IPCA Alimentação no domicílio;2024-09-25;03/2026;0,603;0,6;0,2612;0,11;1,37;39;1
IPCA Alimentação no domicílio;2024-09-25;03/2026;0,5793;0,58;0,2326;0,11;1,37;55;0
IPCA Administrados;2024-09-25;03/2026;0,3531;0,32;0,1393;0,12;0,8;44;1
IPCA Administrados;2024-09-25;03/2026;0,3566;0,32;0,1522;0,12;0,84;62;0
IGP-M;2024-09-25;02/2026;0,3405;0,3;0,1676;-0,19;0,74;27;1
IGP-M;2024-09-25;02/2026;0,3289;0,32;0,1477;-0,19;0,74;47;0
IPCA;2024-09-25;02/2026;0,5368;0,53;0,1352;0,2;0,8572;71;1
IPCA;2024-09-25;02/2026;0,5169;0,5155;0,1278;0,2;0,8572;108;0
Câmbio;2024-09-25;02/2026;5,3455;5,3442;0,2216;4,7;5,8;54;1
Câmbio;2024-09-25;02/2026;5,3554;5,3248;0,219;4,7;6,0;100;0
IPCA Livres;2024-09-25;02/2026;0,5824;0,6;0,134;0,3;0,89;41;1
IPCA Livres;2024-09-25;02/2026;0,5484;0,555;0,1466;0,1;0,89;58;0
IPCA Serviços;2024-09-25;02/2026;0,8697;0,85;0,2069;0,3;1,32;39;1
IPCA Serviços;2024-09-25;02/2026;0,874;0,885;0,1831;0,3;1,32;56;0
IPCA Bens industrializados;2024-09-25;02/2026;0,2698;0,26;0,1232;0,0;0,54;39;1
IPCA Bens industrializados;2024-09-25;02/2026;0,2618;0,255;0,1097;0,0;0,54;56;0
IPCA Alimentação no domicílio;2024-09-25;02/2026;0,455;0,4;0,2493;0,02;1,12;39;1
IPCA Alimentação no domicílio;2024-09-25;02/2026;0,4061;0,38;0,2318;0,0;1,12;55;0
IPCA Administrados;2024-09-25;02/2026;0,3628;0,31;0,1707;0,07;0,88;44;1
IPCA Administrados;2024-09-25;02/2026;0,3554;0,31;0,1803;-0,14;0,931;62;0
IGP-M;2024-09-25;01/2026;0,3717;0,355;0,1178;0,2;0,7;30;1
IGP-M;2024-09-25;01/2026;0,3695;0,36;0,1138;0,03;0,7;56;0
IPCA;2024-09-25;01/2026;0,3922;0,4;0,1117;0,0656;0,6836;71;1
IPCA;2024-09-25;01/2026;0,3869;0,39;0,0994;0,0656;0,6836;108;0
Câmbio;2024-09-25;01/2026;5,3483;5,365;0,212;4,7;5,71;54;1
Câmbio;2024-09-25;01/2026;5,3568;5,342;0,2108;4,7;6,0;100;0
Taxa de desocupação;2024-09-25;01/2026;7,3127;7,2;0,5005;6,24;8,0;22;1
Taxa de desocupação;2024-09-25;01/2026;7,2454;7,2;0,5167;6,24;8,2;36;0
IPCA Livres;2024-09-25;01/2026;0,4094;0,42;0,0898;0,22;0,61;41;1
IPCA Livres;2024-09-25;01/2026;0,3917;0,4;0,0913;0,2;0,61;58;0
IPCA Serviços;2024-09-25;01/2026;0,3289;0,36;0,1382;0,02;0,62;39;1
IPCA Serviços;2024-09-25;01/2026;0,3232;0,33;0,1216;0,02;0,62;56;0
IPCA Bens industrializados;2024-09-25;01/2026;0,2512;0,25;0,105;0,07;0,53;39;1
IPCA Bens industrializados;2024-09-25;01/2026;0,2424;0,25;0,1065;-0,0239;0,53;55;0
IPCA Alimentação no domicílio;2024-09-25;01/2026;0,8102;0,85;0,3352;0,22;1,81;39;1
IPCA Alimentação no domicílio;2024-09-25;01/2026;0,7455;0,76;0,3321;0,0;1,81;56;0
IPCA Administrados;2024-09-25;01/2026;0,3455;0,36;0,1555;-0,12;0,68;44;1
IPCA Administrados;2024-09-25;01/2026;0,336;0,35;0,163;-0,27;0,68;62;0
IGP-M;2024-09-25;12/2025;0,3523;0,3792;0,1918;-0,2533;0,6223;36;1
IGP-M;2024-09-25;12/2025;0,3649;0,35;0,1814;-0,2533;0,98;67;0
IPCA;2024-09-25;12/2025;0,4953;0,5;0,1104;0,185;0,8373;89;1
IPCA;2024-09-25;12/2025;0,47;0,47;0,1164;0,0728;0,8373;136;0
Câmbio;2024-09-25;12/2025;5,3647;5,4;0,1965;4,7;5,7;64;1
Câmbio;2024-09-25;12/2025;5,362;5,35;0,2;4,7;6,0;122;0
Taxa de desocupação;2024-09-25;12/2025;7,2005;7,15;0,6681;6,0;8,9;34;1
Taxa de desocupação;2024-09-25;12/2025;7,0949;7,0888;0,6278;5,9;8,9;61;0
IPCA Livres;2024-09-25;12/2025;0,5946;0,6;0,1525;0,2626;1,0512;52;1
IPCA Livres;2024-09-25;12/2025;0,5526;0,57;0,1899;-0,3386;1,0512;79;0
IPCA Serviços;2024-09-25;12/2025;0,6206;0,6202;0,1892;0,2286;1,2052;49;1
IPCA Serviços;2024-09-25;12/2025;0,5626;0,59;0,3276;-1,8457;1,2052;77;0
IPCA Bens industrializados;2024-09-25;12/2025;0,4167;0,4092;0,1785;0,0004;0,9166;48;1
IPCA Bens industrializados;2024-09-25;12/2025;0,3979;0,4;0,1629;0,0004;0,9166;75;0
IPCA Alimentação no domicílio;2024-09-25;12/2025;0,7572;0,7279;0,2086;0,26;1,38;48;1
IPCA Alimentação no domicílio;2024-09-25;12/2025;0,7342;0,7229;0,2192;0,2247;1,38;74;0
IPCA Administrados;2024-09-25;12/2025;0,2479;0,2598;0,1763;-0,58;0,6376;56;1
IPCA Administrados;2024-09-25;12/2025;0,2443;0,26;0,1587;-0,58;0,6376;83;0
IGP-M;2024-09-25;11/2025;0,369;0,35;0,1158;0,15;0,66;36;1
IGP-M;2024-09-25;11/2025;0,3908;0,35;0,1637;0,15;1,29;67;0
IPCA;2024-09-25;11/2025;0,2811;0,28;0,0855;0,0;0,468;89;1
IPCA;2024-09-25;11/2025;0,2808;0,28;0,082;0,0;0,48;136;0
Câmbio;2024-09-25;11/2025;5,3534;5,4;0,2026;4,7;5,7;59;1
Câmbio;2024-09-25;11/2025;5,3512;5,36;0,199;4,7;5,85;110;0
Taxa de desocupação;2024-09-25;11/2025;7,1543;7,1;0,5667;6,2;8,7;29;1
Taxa de desocupação;2024-09-25;11/2025;7,0393;7,0;0,5545;6,0;8,7;52;0
IPCA Livres;2024-09-25;11/2025;0,2683;0,28;0,0791;0,0992;0,42;52;1
IPCA Livres;2024-09-25;11/2025;0,2655;0,27;0,0718;0,0992;0,42;79;0
IPCA Serviços;2024-09-25;11/2025;0,3135;0,31;0,0911;0,1;0,57;49;1
IPCA Serviços;2024-09-25;11/2025;0,3021;0,3;0,0961;0,06;0,6;77;0
IPCA Bens industrializados;2024-09-25;11/2025;0,0403;0,04;0,1734;-0,3;0,39;48;1
IPCA Bens industrializados;2024-09-25;11/2025;0,0579;0,06;0,1609;-0,3;0,39;75;0
IPCA Alimentação no domicílio;2024-09-25;11/2025;0,5052;0,5;0,1525;0,1809;0,85;48;1
IPCA Alimentação no domicílio;2024-09-25;11/2025;0,5034;0,505;0,156;0,02;0,85;74;0
IPCA Administrados;2024-09-25;11/2025;0,3252;0,325;0,1707;-0,33;0,71;56;1
IPCA Administrados;2024-09-25;11/2025;0,3029;0,31;0,1878;-0,57;0,71;83;0
IGP-M;2024-09-25;10/2025;0,3992;0,3832;0,0955;0,25;0,6;36;1
IGP-M;2024-09-25;10/2025;0,4186;0,38;0,1781;0,0712;1,55;67;0
IPCA;2024-09-25;10/2025;0,3479;0,35;0,0724;0,16;0,5;89;1
IPCA;2024-09-25;10/2025;0,3392;0,3359;0,0706;0,16;0,51;137;0
Câmbio;2024-09-25;10/2025;5,3518;5,395;0,1975;4,7;5,7;60;1
Câmbio;2024-09-25;10/2025;5,3505;5,35;0,1905;4,7;5,8;112;0
Taxa de desocupação;2024-09-25;10/2025;7,1992;7,2;0,5362;6,22;8,6;29;1
Taxa de desocupação;2024-09-25;10/2025;7,1237;7,07;0,5425;6,0;8,6;54;0
IPCA Livres;2024-09-25;10/2025;0,3808;0,365;0,0854;0,24;0,6;52;1
IPCA Livres;2024-09-25;10/2025;0,3736;0,36;0,0882;0,2;0,62;79;0
IPCA Serviços;2024-09-25;10/2025;0,3747;0,36;0,1149;0,1;0,72;49;1
IPCA Serviços;2024-09-25;10/2025;0,3795;0,35;0,1143;0,1;0,72;77;0
IPCA Bens industrializados;2024-09-25;10/2025;0,3205;0,32;0,103;0,02;0,57;48;1
IPCA Bens industrializados;2024-09-25;10/2025;0,3153;0,31;0,1045;0,02;0,59;75;0
IPCA Alimentação no domicílio;2024-09-25;10/2025;0,4654;0,465;0,1753;0,0;0,94;48;1
IPCA Alimentação no domicílio;2024-09-25;10/2025;0,4653;0,455;0,1701;0,0;0,94;74;0
IPCA Administrados;2024-09-25;10/2025;0,2218;0,2405;0,1517;-0,5;0,48;56;1
IPCA Administrados;2024-09-25;10/2025;0,2268;0,241;0,1388;-0,5;0,48;83;0
IGP-M;2024-09-25;09/2025;0,3897;0,35;0,1086;0,2;0,7;36;1
IGP-M;2024-09-25;09/2025;0,399;0,35;0,1621;0,1311;1,28;67;0
IPCA;2024-09-25;09/2025;0,2605;0,25;0,0867;-0,1987;0,5;89;1
IPCA;2024-09-25;09/2025;0,2614;0,25;0,0788;-0,1987;0,5;137;0
Câmbio;2024-09-25;09/2025;5,3472;5,365;0,1971;4,7;5,69;60;1
Câmbio;2024-09-25;09/2025;5,3459;5,35;0,1909;4,7;5,8;112;0
Taxa de desocupação;2024-09-25;09/2025;7,2461;7,4;0,5075;6,21;8,5;29;1
Taxa de desocupação;2024-09-25;09/2025;7,1682;7,1;0,5132;6,1;8,5;54;0
IPCA Livres;2024-09-25;09/2025;0,255;0,25;0,0737;0,11;0,55;52;1
IPCA Livres;2024-09-25;09/2025;0,2621;0,25;0,077;0,11;0,55;79;0
IPCA Serviços;2024-09-25;09/2025;0,3582;0,36;0,1054;0,0388;0,68;49;1
IPCA Serviços;2024-09-25;09/2025;0,3665;0,37;0,0993;0,0388;0,68;77;0
IPCA Bens industrializados;2024-09-25;09/2025;0,1823;0,1819;0,0784;0,0;0,31;48;1
IPCA Bens industrializados;2024-09-25;09/2025;0,1862;0,19;0,0718;0,0;0,33;75;0
IPCA Alimentação no domicílio;2024-09-25;09/2025;0,0602;0,075;0,2457;-0,4317;0,88;48;1
IPCA Alimentação no domicílio;2024-09-25;09/2025;0,0893;0,09;0,254;-0,4317;1,21;74;0
IPCA Administrados;2024-09-25;09/2025;0,2843;0,2488;0,1561;0,08;0,96;56;1
IPCA Administrados;2024-09-25;09/2025;0,2703;0,2476;0,1431;-0,17;0,96;83;0
IGP-M;2024-09-25;08/2025;0,2641;0,26;0,1099;-0,01;0,56;37;1
IGP-M;2024-09-25;08/2025;0,255;0,2595;0,111;-0,01;0,56;68;0
IPCA;2024-09-25;08/2025;0,1623;0,16;0,0855;-0,1047;0,46;89;1
IPCA;2024-09-25;08/2025;0,1732;0,1648;0,0866;-0,1047;0,51;137;0
Câmbio;2024-09-25;08/2025;5,3442;5,355;0,1923;4,75;5,68;60;1
Câmbio;2024-09-25;08/2025;5,3455;5,35;0,1827;4,75;5,8;112;0
Taxa de desocupação;2024-09-25;08/2025;7,2504;7,4;0,4911;6,2;8,4;29;1
Taxa de desocupação;2024-09-25;08/2025;7,1852;7,2;0,4851;6,1;8,4;54;0
IPCA Livres;2024-09-25;08/2025;0,1298;0,135;0,083;-0,1428;0,31;52;1
IPCA Livres;2024-09-25;08/2025;0,132;0,13;0,0829;-0,1428;0,31;80;0
IPCA Serviços;2024-09-25;08/2025;0,2042;0,21;0,1318;-0,4004;0,5;49;1
IPCA Serviços;2024-09-25;08/2025;0,2029;0,2;0,1228;-0,4004;0,5;78;0
IPCA Bens industrializados;2024-09-25;08/2025;0,2291;0,21;0,0746;0,06;0,44;48;1
IPCA Bens industrializados;2024-09-25;08/2025;0,2212;0,21;0,0693;0,06;0,44;76;0
IPCA Alimentação no domicílio;2024-09-25;08/2025;-0,1699;-0,165;0,2813;-0,77;0,74;48;1
IPCA Alimentação no domicílio;2024-09-25;08/2025;-0,1412;-0,13;0,2695;-0,77;0,74;75;0
IPCA Administrados;2024-09-25;08/2025;0,2415;0,21;0,1582;-0,12;0,89;56;1
IPCA Administrados;2024-09-25;08/2025;0,2591;0,24;0,166;-0,12;1,07;83;0
IGP-M;2024-09-25;07/2025;0,2305;0,23;0,1249;-0,1;0,61;37;1
IGP-M;2024-09-25;07/2025;0,2163;0,23;0,1207;-0,1;0,61;68;0
IPCA;2024-09-25;07/2025;0,2241;0,21;0,0855;-0,1;0,46;89;1
IPCA;2024-09-25;07/2025;0,2266;0,21;0,087;-0,1;0,53;137;0
Câmbio;2024-09-25;07/2025;5,3392;5,35;0,1908;4,75;5,67;60;1
Câmbio;2024-09-25;07/2025;5,3411;5,3317;0,1803;4,75;5,8;112;0
Taxa de desocupação;2024-09-25;07/2025;7,2317;7,3;0,463;6,2;8,2;29;1
Taxa de desocupação;2024-09-25;07/2025;7,1786;7,2;0,4651;6,1;8,2;54;0
IPCA Livres;2024-09-25;07/2025;0,1824;0,185;0,0853;-0,01;0,45;52;1
IPCA Livres;2024-09-25;07/2025;0,1855;0,18;0,086;-0,01;0,45;80;0
IPCA Serviços;2024-09-25;07/2025;0,4136;0,4;0,1195;0,1;0,75;49;1
IPCA Serviços;2024-09-25;07/2025;0,4151;0,4;0,1114;0,1;0,75;78;0
IPCA Bens industrializados;2024-09-25;07/2025;0,0882;0,0675;0,1214;-0,12;0,5;48;1
IPCA Bens industrializados;2024-09-25;07/2025;0,0855;0,07;0,1106;-0,16;0,5;76;0
IPCA Alimentação no domicílio;2024-09-25;07/2025;-0,1483;-0,13;0,3162;-1,51;0,33;48;1
IPCA Alimentação no domicílio;2024-09-25;07/2025;-0,1262;-0,11;0,2942;-1,51;0,33;75;0
IPCA Administrados;2024-09-25;07/2025;0,3344;0,33;0,1985;-0,38;1,08;57;1
IPCA Administrados;2024-09-25;07/2025;0,3458;0,33;0,1811;-0,38;1,08;84;0
IGP-M;2024-09-25;06/2025;0,2731;0,28;0,1225;-0,1;0,54;37;1
IGP-M;2024-09-25;06/2025;0,261;0,25;0,1536;-0,5;0,69;69;0
IPCA;2024-09-25;06/2025;0,2267;0,22;0,0931;-0,0924;0,5208;89;1
IPCA;2024-09-25;06/2025;0,2271;0,22;0,0868;-0,0924;0,5208;137;0
Câmbio;2024-09-25;06/2025;5,3405;5,35;0,185;4,8;5,66;60;1
Câmbio;2024-09-25;06/2025;5,3425;5,35;0,1719;4,8;5,75;112;0
Taxa de desocupação;2024-09-25;06/2025;7,215;7,3;0,4484;6,19;8,1;29;1
Taxa de desocupação;2024-09-25;06/2025;7,1776;7,2;0,4638;6,1;8,2;54;0
IPCA Livres;2024-09-25;06/2025;0,196;0,2;0,1004;-0,1844;0,39;52;1
IPCA Livres;2024-09-25;06/2025;0,2028;0,2;0,0887;-0,1844;0,39;80;0
IPCA Serviços;2024-09-25;06/2025;0,352;0,36;0,1395;-0,2235;0,63;49;1
IPCA Serviços;2024-09-25;06/2025;0,3474;0,355;0,1239;-0,2235;0,63;78;0
