;localidade_nome;serie
3055;São Paulo;202209
3056;São Paulo;202210
3057;São Paulo;202211
3058;São Paulo;202212
3059;São Paulo;202301
3060;São Paulo;202302
3061;São Paulo;202303
3062;São Paulo;202304
3063;São Paulo;202305
3064;São Paulo;202306
3065;São Paulo;202307
3066;São Paulo;202308
3067;São Paulo;202309
3068;São Paulo;202310
3069;São Paulo;202311
3070;São Paulo;202312
3071;São Paulo;202401
3072;São Paulo;202402
3073;São Paulo;202403
3074;São Paulo;202404
3075;São Paulo;202405
3076;São Paulo;202406
3077;São Paulo;202407
3078;Paraná;201102
3079;Paraná;201103
3080;Paraná;201104
3081;Paraná;201105
3082;Paraná;201106
3083;Paraná;201107
3084;Paraná;201108
3085;Paraná;201109
3086;Paraná;201110
3087;Paraná;201111
3088;Paraná;201112
3089;Paraná;201201
3090;Paraná;201202
3091;Paraná;201203
3092;Paraná;201204
3093;Paraná;201205
3094;Paraná;201206
3095;Paraná;201207
3096;Paraná;201208
3097;Paraná;201209
3098;Paraná;201210
3099;Paraná;201211
3100;Paraná;201212
3101;Paraná;201301
3102;Paraná;201302
3103;Paraná;201303
3104;Paraná;201304
3105;Paraná;201305
3106;Paraná;201306
3107;Paraná;201307
3108;Paraná;201308
3109;Paraná;201309
3110;Paraná;201310
3111;Paraná;201311
3112;Paraná;201312
3113;Paraná;201401
3114;Paraná;201402
3115;Paraná;201403
3116;Paraná;201404
3117;Paraná;201405
3118;Paraná;201406
3119;Paraná;201407
3120;Paraná;201408
3121;Paraná;201409
3122;Paraná;201410
3123;Paraná;201411
3124;Paraná;201412
3125;Paraná;201501
3126;Paraná;201502
3127;Paraná;201503
3128;Paraná;201504
3129;Paraná;201505
3130;Paraná;201506
3131;Paraná;201507
3132;Paraná;201508
3133;Paraná;201509
3134;Paraná;201510
3135;Paraná;201511
3136;Paraná;201512
3137;Paraná;201601
3138;Paraná;201602
3139;Paraná;201603
3140;Paraná;201604
3141;Paraná;201605
3142;Paraná;201606
3143;Paraná;201607
3144;Paraná;201608
3145;Paraná;201609
3146;Paraná;201610
3147;Paraná;201611
3148;Paraná;201612
3149;Paraná;201701
3150;Paraná;201702
3151;Paraná;201703
3152;Paraná;201704
3153;Paraná;201705
3154;Paraná;201706
3155;Paraná;201707
3156;Paraná;201708
3157;Paraná;201709
3158;Paraná;201710
3159;Paraná;201711
3160;Paraná;201712
3161;Paraná;201801
3162;Paraná;201802
3163;Paraná;201803
3164;Paraná;201804
3165;Paraná;201805
3166;Paraná;201806
3167;Paraná;201807
3168;Paraná;201808
3169;Paraná;201809
3170;Paraná;201810
3171;Paraná;201811
3172;Paraná;201812
3173;Paraná;201901
3174;Paraná;201902
3175;Paraná;201903
3176;Paraná;201904
3177;Paraná;201905
3178;Paraná;201906
3179;Paraná;201907
3180;Paraná;201908
3181;Paraná;201909
3182;Paraná;201910
3183;Paraná;201911
3184;Paraná;201912
3185;Paraná;202001
3186;Paraná;202002
3187;Paraná;202003
3188;Paraná;202004
3189;Paraná;202005
3190;Paraná;202006
3191;Paraná;202007
3192;Paraná;202008
3193;Paraná;202009
3194;Paraná;202010
3195;Paraná;202011
3196;Paraná;202012
3197;Paraná;202101
3198;Paraná;202102
3199;Paraná;202103
3200;Paraná;202104
3201;Paraná;202105
3202;Paraná;202106
3203;Paraná;202107
3204;Paraná;202108
3205;Paraná;202109
3206;Paraná;202110
3207;Paraná;202111
3208;Paraná;202112
3209;Paraná;202201
3210;Paraná;202202
3211;Paraná;202203
3212;Paraná;202204
3213;Paraná;202205
3214;Paraná;202206
3215;Paraná;202207
3216;Paraná;202208
3217;Paraná;202209
3218;Paraná;202210
3219;Paraná;202211
3220;Paraná;202212
3221;Paraná;202301
3222;Paraná;202302
3223;Paraná;202303
3224;Paraná;202304
3225;Paraná;202305
3226;Paraná;202306
3227;Paraná;202307
3228;Paraná;202308
3229;Paraná;202309
3230;Paraná;202310
3231;Paraná;202311
3232;Paraná;202312
3233;Paraná;202401
3234;Paraná;202402
3235;Paraná;202403
3236;Paraná;202404
3237;Paraná;202405
3238;Paraná;202406
3239;Paraná;202407
3240;Santa Catarina;201102
3241;Santa Catarina;201103
3242;Santa Catarina;201104
3243;Santa Catarina;201105
3244;Santa Catarina;201106
3245;Santa Catarina;201107
3246;Santa Catarina;201108
3247;Santa Catarina;201109
3248;Santa Catarina;201110
3249;Santa Catarina;201111
3250;Santa Catarina;201112
3251;Santa Catarina;201201
3252;Santa Catarina;201202
3253;Santa Catarina;201203
3254;Santa Catarina;201204
3255;Santa Catarina;201205
3256;Santa Catarina;201206
3257;Santa Catarina;201207
3258;Santa Catarina;201208
3259;Santa Catarina;201209
3260;Santa Catarina;201210
3261;Santa Catarina;201211
3262;Santa Catarina;201212
3263;Santa Catarina;201301
3264;Santa Catarina;201302
3265;Santa Catarina;201303
3266;Santa Catarina;201304
3267;Santa Catarina;201305
3268;Santa Catarina;201306
3269;Santa Catarina;201307
3270;Santa Catarina;201308
3271;Santa Catarina;201309
3272;Santa Catarina;201310
3273;Santa Catarina;201311
3274;Santa Catarina;201312
3275;Santa Catarina;201401
3276;Santa Catarina;201402
3277;Santa Catarina;201403
3278;Santa Catarina;201404
3279;Santa Catarina;201405
3280;Santa Catarina;201406
3281;Santa Catarina;201407
3282;Santa Catarina;201408
3283;Santa Catarina;201409
3284;Santa Catarina;201410
3285;Santa Catarina;201411
3286;Santa Catarina;201412
3287;Santa Catarina;201501
3288;Santa Catarina;201502
3289;Santa Catarina;201503
3290;Santa Catarina;201504
3291;Santa Catarina;201505
3292;Santa Catarina;201506
3293;Santa Catarina;201507
3294;Santa Catarina;201508
3295;Santa Catarina;201509
3296;Santa Catarina;201510
3297;Santa Catarina;201511
3298;Santa Catarina;201512
3299;Santa Catarina;201601
3300;Santa Catarina;201602
3301;Santa Catarina;201603
3302;Santa Catarina;201604
3303;Santa Catarina;201605
3304;Santa Catarina;201606
3305;Santa Catarina;201607
3306;Santa Catarina;201608
3307;Santa Catarina;201609
3308;Santa Catarina;201610
3309;Santa Catarina;201611
3310;Santa Catarina;201612
3311;Santa Catarina;201701
3312;Santa Catarina;201702
3313;Santa Catarina;201703
3314;Santa Catarina;201704
3315;Santa Catarina;201705
3316;Santa Catarina;201706
3317;Santa Catarina;201707
3318;Santa Catarina;201708
3319;Santa Catarina;201709
3320;Santa Catarina;201710
3321;Santa Catarina;201711
3322;Santa Catarina;201712
3323;Santa Catarina;201801
3324;Santa Catarina;201802
3325;Santa Catarina;201803
3326;Santa Catarina;201804
3327;Santa Catarina;201805
3328;Santa Catarina;201806
3329;Santa Catarina;201807
3330;Santa Catarina;201808
3331;Santa Catarina;201809
3332;Santa Catarina;201810
3333;Santa Catarina;201811
3334;Santa Catarina;201812
3335;Santa Catarina;201901
3336;Santa Catarina;201902
3337;Santa Catarina;201903
3338;Santa Catarina;201904
3339;Santa Catarina;201905
3340;Santa Catarina;201906
3341;Santa Catarina;201907
3342;Santa Catarina;201908
3343;Santa Catarina;201909
3344;Santa Catarina;201910
3345;Santa Catarina;201911
3346;Santa Catarina;201912
3347;Santa Catarina;202001
3348;Santa Catarina;202002
3349;Santa Catarina;202003
3350;Santa Catarina;202004
3351;Santa Catarina;202005
3352;Santa Catarina;202006
3353;Santa Catarina;202007
3354;Santa Catarina;202008
3355;Santa Catarina;202009
3356;Santa Catarina;202010
3357;Santa Catarina;202011
3358;Santa Catarina;202012
3359;Santa Catarina;202101
3360;Santa Catarina;202102
3361;Santa Catarina;202103
3362;Santa Catarina;202104
3363;Santa Catarina;202105
3364;Santa Catarina;202106
3365;Santa Catarina;202107
3366;Santa Catarina;202108
3367;Santa Catarina;202109
3368;Santa Catarina;202110
3369;Santa Catarina;202111
3370;Santa Catarina;202112
3371;Santa Catarina;202201
3372;Santa Catarina;202202
3373;Santa Catarina;202203
3374;Santa Catarina;202204
3375;Santa Catarina;202205
3376;Santa Catarina;202206
3377;Santa Catarina;202207
3378;Santa Catarina;202208
3379;Santa Catarina;202209
3380;Santa Catarina;202210
3381;Santa Catarina;202211
3382;Santa Catarina;202212
3383;Santa Catarina;202301
3384;Santa Catarina;202302
3385;Santa Catarina;202303
3386;Santa Catarina;202304
3387;Santa Catarina;202305
3388;Santa Catarina;202306
3389;Santa Catarina;202307
3390;Santa Catarina;202308
3391;Santa Catarina;202309
3392;Santa Catarina;202310
3393;Santa Catarina;202311
3394;Santa Catarina;202312
3395;Santa Catarina;202401
3396;Santa Catarina;202402
3397;Santa Catarina;202403
3398;Santa Catarina;202404
3399;Santa Catarina;202405
3400;Santa Catarina;202406
3401;Santa Catarina;202407
3402;Rio Grande do Sul;201102
3403;Rio Grande do Sul;201103
3404;Rio Grande do Sul;201104
3405;Rio Grande do Sul;201105
3406;Rio Grande do Sul;201106
3407;Rio Grande do Sul;201107
3408;Rio Grande do Sul;201108
3409;Rio Grande do Sul;201109
3410;Rio Grande do Sul;201110
3411;Rio Grande do Sul;201111
3412;Rio Grande do Sul;201112
3413;Rio Grande do Sul;201201
3414;Rio Grande do Sul;201202
3415;Rio Grande do Sul;201203
3416;Rio Grande do Sul;201204
3417;Rio Grande do Sul;201205
3418;Rio Grande do Sul;201206
3419;Rio Grande do Sul;201207
3420;Rio Grande do Sul;201208
3421;Rio Grande do Sul;201209
3422;Rio Grande do Sul;201210
3423;Rio Grande do Sul;201211
3424;Rio Grande do Sul;201212
3425;Rio Grande do Sul;201301
3426;Rio Grande do Sul;201302
3427;Rio Grande do Sul;201303
3428;Rio Grande do Sul;201304
3429;Rio Grande do Sul;201305
3430;Rio Grande do Sul;201306
3431;Rio Grande do Sul;201307
3432;Rio Grande do Sul;201308
3433;Rio Grande do Sul;201309
3434;Rio Grande do Sul;201310
3435;Rio Grande do Sul;201311
3436;Rio Grande do Sul;201312
3437;Rio Grande do Sul;201401
3438;Rio Grande do Sul;201402
3439;Rio Grande do Sul;201403
3440;Rio Grande do Sul;201404
3441;Rio Grande do Sul;201405
3442;Rio Grande do Sul;201406
3443;Rio Grande do Sul;201407
3444;Rio Grande do Sul;201408
3445;Rio Grande do Sul;201409
3446;Rio Grande do Sul;201410
3447;Rio Grande do Sul;201411
3448;Rio Grande do Sul;201412
3449;Rio Grande do Sul;201501
3450;Rio Grande do Sul;201502
3451;Rio Grande do Sul;201503
3452;Rio Grande do Sul;201504
3453;Rio Grande do Sul;201505
3454;Rio Grande do Sul;201506
3455;Rio Grande do Sul;201507
3456;Rio Grande do Sul;201508
3457;Rio Grande do Sul;201509
3458;Rio Grande do Sul;201510
3459;Rio Grande do Sul;201511
3460;Rio Grande do Sul;201512
3461;Rio Grande do Sul;201601
3462;Rio Grande do Sul;201602
3463;Rio Grande do Sul;201603
3464;Rio Grande do Sul;201604
3465;Rio Grande do Sul;201605
3466;Rio Grande do Sul;201606
3467;Rio Grande do Sul;201607
3468;Rio Grande do Sul;201608
3469;Rio Grande do Sul;201609
3470;Rio Grande do Sul;201610
3471;Rio Grande do Sul;201611
3472;Rio Grande do Sul;201612
3473;Rio Grande do Sul;201701
3474;Rio Grande do Sul;201702
3475;Rio Grande do Sul;201703
3476;Rio Grande do Sul;201704
3477;Rio Grande do Sul;201705
3478;Rio Grande do Sul;201706
3479;Rio Grande do Sul;201707
3480;Rio Grande do Sul;201708
3481;Rio Grande do Sul;201709
3482;Rio Grande do Sul;201710
3483;Rio Grande do Sul;201711
3484;Rio Grande do Sul;201712
3485;Rio Grande do Sul;201801
3486;Rio Grande do Sul;201802
3487;Rio Grande do Sul;201803
3488;Rio Grande do Sul;201804
3489;Rio Grande do Sul;201805
3490;Rio Grande do Sul;201806
3491;Rio Grande do Sul;201807
3492;Rio Grande do Sul;201808
3493;Rio Grande do Sul;201809
3494;Rio Grande do Sul;201810
3495;Rio Grande do Sul;201811
3496;Rio Grande do Sul;201812
3497;Rio Grande do Sul;201901
3498;Rio Grande do Sul;201902
3499;Rio Grande do Sul;201903
3500;Rio Grande do Sul;201904
3501;Rio Grande do Sul;201905
3502;Rio Grande do Sul;201906
3503;Rio Grande do Sul;201907
3504;Rio Grande do Sul;201908
3505;Rio Grande do Sul;201909
3506;Rio Grande do Sul;201910
3507;Rio Grande do Sul;201911
3508;Rio Grande do Sul;201912
3509;Rio Grande do Sul;202001
3510;Rio Grande do Sul;202002
3511;Rio Grande do Sul;202003
3512;Rio Grande do Sul;202004
3513;Rio Grande do Sul;202005
3514;Rio Grande do Sul;202006
3515;Rio Grande do Sul;202007
3516;Rio Grande do Sul;202008
3517;Rio Grande do Sul;202009
3518;Rio Grande do Sul;202010
3519;Rio Grande do Sul;202011
3520;Rio Grande do Sul;202012
3521;Rio Grande do Sul;202101
3522;Rio Grande do Sul;202102
3523;Rio Grande do Sul;202103
3524;Rio Grande do Sul;202104
3525;Rio Grande do Sul;202105
3526;Rio Grande do Sul;202106
3527;Rio Grande do Sul;202107
3528;Rio Grande do Sul;202108
3529;Rio Grande do Sul;202109
3530;Rio Grande do Sul;202110
3531;Rio Grande do Sul;202111
3532;Rio Grande do Sul;202112
3533;Rio Grande do Sul;202201
3534;Rio Grande do Sul;202202
3535;Rio Grande do Sul;202203
3536;Rio Grande do Sul;202204
3537;Rio Grande do Sul;202205
3538;Rio Grande do Sul;202206
3539;Rio Grande do Sul;202207
3540;Rio Grande do Sul;202208
3541;Rio Grande do Sul;202209
3542;Rio Grande do Sul;202210
3543;Rio Grande do Sul;202211
3544;Rio Grande do Sul;202212
3545;Rio Grande do Sul;202301
3546;Rio Grande do Sul;202302
3547;Rio Grande do Sul;202303
3548;Rio Grande do Sul;202304
3549;Rio Grande do Sul;202305
3550;Rio Grande do Sul;202306
3551;Rio Grande do Sul;202307
3552;Rio Grande do Sul;202308
3553;Rio Grande do Sul;202309
3554;Rio Grande do Sul;202310
3555;Rio Grande do Sul;202311
3556;Rio Grande do Sul;202312
3557;Rio Grande do Sul;202401
3558;Rio Grande do Sul;202402
3559;Rio Grande do Sul;202403
3560;Rio Grande do Sul;202404
3561;Rio Grande do Sul;202405
3562;Rio Grande do Sul;202406
3563;Rio Grande do Sul;202407
3564;Goiás;201102
3565;Goiás;201103
3566;Goiás;201104
3567;Goiás;201105
3568;Goiás;201106
3569;Goiás;201107
3570;Goiás;201108
3571;Goiás;201109
3572;Goiás;201110
3573;Goiás;201111
3574;Goiás;201112
3575;Goiás;201201
3576;Goiás;201202
3577;Goiás;201203
3578;Goiás;201204
3579;Goiás;201205
3580;Goiás;201206
3581;Goiás;201207
3582;Goiás;201208
3583;Goiás;201209
3584;Goiás;201210
3585;Goiás;201211
3586;Goiás;201212
3587;Goiás;201301
3588;Goiás;201302
3589;Goiás;201303
3590;Goiás;201304
3591;Goiás;201305
3592;Goiás;201306
3593;Goiás;201307
3594;Goiás;201308
3595;Goiás;201309
3596;Goiás;201310
3597;Goiás;201311
3598;Goiás;201312
3599;Goiás;201401
3600;Goiás;201402
3601;Goiás;201403
3602;Goiás;201404
3603;Goiás;201405
3604;Goiás;201406
3605;Goiás;201407
3606;Goiás;201408
3607;Goiás;201409
3608;Goiás;201410
3609;Goiás;201411
3610;Goiás;201412
3611;Goiás;201501
3612;Goiás;201502
3613;Goiás;201503
3614;Goiás;201504
3615;Goiás;201505
3616;Goiás;201506
3617;Goiás;201507
3618;Goiás;201508
3619;Goiás;201509
3620;Goiás;201510
3621;Goiás;201511
3622;Goiás;201512
3623;Goiás;201601
3624;Goiás;201602
3625;Goiás;201603
3626;Goiás;201604
3627;Goiás;201605
3628;Goiás;201606
3629;Goiás;201607
3630;Goiás;201608
3631;Goiás;201609
3632;Goiás;201610
3633;Goiás;201611
3634;Goiás;201612
3635;Goiás;201701
3636;Goiás;201702
3637;Goiás;201703
3638;Goiás;201704
3639;Goiás;201705
3640;Goiás;201706
3641;Goiás;201707
3642;Goiás;201708
3643;Goiás;201709
3644;Goiás;201710
3645;Goiás;201711
3646;Goiás;201712
3647;Goiás;201801
3648;Goiás;201802
3649;Goiás;201803
3650;Goiás;201804
3651;Goiás;201805
3652;Goiás;201806
3653;Goiás;201807
3654;Goiás;201808
3655;Goiás;201809
3656;Goiás;201810
3657;Goiás;201811
3658;Goiás;201812
3659;Goiás;201901
3660;Goiás;201902
3661;Goiás;201903
3662;Goiás;201904
3663;Goiás;201905
3664;Goiás;201906
3665;Goiás;201907
3666;Goiás;201908
3667;Goiás;201909
3668;Goiás;201910
3669;Goiás;201911
3670;Goiás;201912
3671;Goiás;202001
3672;Goiás;202002
3673;Goiás;202003
3674;Goiás;202004
3675;Goiás;202005
3676;Goiás;202006
3677;Goiás;202007
3678;Goiás;202008
3679;Goiás;202009
3680;Goiás;202010
3681;Goiás;202011
3682;Goiás;202012
3683;Goiás;202101
3684;Goiás;202102
3685;Goiás;202103
3686;Goiás;202104
3687;Goiás;202105
3688;Goiás;202106
3689;Goiás;202107
3690;Goiás;202108
3691;Goiás;202109
3692;Goiás;202110
3693;Goiás;202111
3694;Goiás;202112
3695;Goiás;202201
3696;Goiás;202202
3697;Goiás;202203
3698;Goiás;202204
3699;Goiás;202205
3700;Goiás;202206
3701;Goiás;202207
3702;Goiás;202208
3703;Goiás;202209
3704;Goiás;202210
3705;Goiás;202211
3706;Goiás;202212
3707;Goiás;202301
3708;Goiás;202302
3709;Goiás;202303
3710;Goiás;202304
3711;Goiás;202305
3712;Goiás;202306
3713;Goiás;202307
3714;Goiás;202308
3715;Goiás;202309
3716;Goiás;202310
3717;Goiás;202311
3718;Goiás;202312
3719;Goiás;202401
3720;Goiás;202402
3721;Goiás;202403
3722;Goiás;202404
3723;Goiás;202405
3724;Goiás;202406
3725;Goiás;202407
3726;Distrito Federal;201102
3727;Distrito Federal;201103
3728;Distrito Federal;201104
3729;Distrito Federal;201105
3730;Distrito Federal;201106
3731;Distrito Federal;201107
3732;Distrito Federal;201108
3733;Distrito Federal;201109
3734;Distrito Federal;201110
3735;Distrito Federal;201111
3736;Distrito Federal;201112
3737;Distrito Federal;201201
3738;Distrito Federal;201202
3739;Distrito Federal;201203
3740;Distrito Federal;201204
3741;Distrito Federal;201205
3742;Distrito Federal;201206
3743;Distrito Federal;201207
3744;Distrito Federal;201208
3745;Distrito Federal;201209
3746;Distrito Federal;201210
3747;Distrito Federal;201211
3748;Distrito Federal;201212
3749;Distrito Federal;201301
3750;Distrito Federal;201302
3751;Distrito Federal;201303
3752;Distrito Federal;201304
3753;Distrito Federal;201305
3754;Distrito Federal;201306
3755;Distrito Federal;201307
3756;Distrito Federal;201308
3757;Distrito Federal;201309
3758;Distrito Federal;201310
3759;Distrito Federal;201311
3760;Distrito Federal;201312
3761;Distrito Federal;201401
3762;Distrito Federal;201402
3763;Distrito Federal;201403
3764;Distrito Federal;201404
3765;Distrito Federal;201405
3766;Distrito Federal;201406
3767;Distrito Federal;201407
3768;Distrito Federal;201408
3769;Distrito Federal;201409
3770;Distrito Federal;201410
3771;Distrito Federal;201411
3772;Distrito Federal;201412
3773;Distrito Federal;201501
3774;Distrito Federal;201502
3775;Distrito Federal;201503
3776;Distrito Federal;201504
3777;Distrito Federal;201505
3778;Distrito Federal;201506
3779;Distrito Federal;201507
3780;Distrito Federal;201508
3781;Distrito Federal;201509
3782;Distrito Federal;201510
3783;Distrito Federal;201511
3784;Distrito Federal;201512
3785;Distrito Federal;201601
3786;Distrito Federal;201602
3787;Distrito Federal;201603
3788;Distrito Federal;201604
3789;Distrito Federal;201605
3790;Distrito Federal;201606
3791;Distrito Federal;201607
3792;Distrito Federal;201608
3793;Distrito Federal;201609
3794;Distrito Federal;201610
3795;Distrito Federal;201611
3796;Distrito Federal;201612
3797;Distrito Federal;201701
3798;Distrito Federal;201702
3799;Distrito Federal;201703
3800;Distrito Federal;201704
3801;Distrito Federal;201705
3802;Distrito Federal;201706
3803;Distrito Federal;201707
3804;Distrito Federal;201708
3805;Distrito Federal;201709
3806;Distrito Federal;201710
3807;Distrito Federal;201711
3808;Distrito Federal;201712
3809;Distrito Federal;201801
3810;Distrito Federal;201802
3811;Distrito Federal;201803
3812;Distrito Federal;201804
3813;Distrito Federal;201805
3814;Distrito Federal;201806
3815;Distrito Federal;201807
3816;Distrito Federal;201808
3817;Distrito Federal;201809
3818;Distrito Federal;201810
3819;Distrito Federal;201811
3820;Distrito Federal;201812
3821;Distrito Federal;201901
3822;Distrito Federal;201902
3823;Distrito Federal;201903
3824;Distrito Federal;201904
3825;Distrito Federal;201905
3826;Distrito Federal;201906
3827;Distrito Federal;201907
3828;Distrito Federal;201908
3829;Distrito Federal;201909
3830;Distrito Federal;201910
3831;Distrito Federal;201911
3832;Distrito Federal;201912
3833;Distrito Federal;202001
3834;Distrito Federal;202002
3835;Distrito Federal;202003
3836;Distrito Federal;202004
3837;Distrito Federal;202005
3838;Distrito Federal;202006
3839;Distrito Federal;202007
3840;Distrito Federal;202008
3841;Distrito Federal;202009
3842;Distrito Federal;202010
3843;Distrito Federal;202011
3844;Distrito Federal;202012
3845;Distrito Federal;202101
3846;Distrito Federal;202102
3847;Distrito Federal;202103
3848;Distrito Federal;202104
3849;Distrito Federal;202105
3850;Distrito Federal;202106
3851;Distrito Federal;202107
3852;Distrito Federal;202108
3853;Distrito Federal;202109
3854;Distrito Federal;202110
3855;Distrito Federal;202111
3856;Distrito Federal;202112
3857;Distrito Federal;202201
3858;Distrito Federal;202202
3859;Distrito Federal;202203
3860;Distrito Federal;202204
3861;Distrito Federal;202205
3862;Distrito Federal;202206
3863;Distrito Federal;202207
3864;Distrito Federal;202208
3865;Distrito Federal;202209
3866;Distrito Federal;202210
3867;Distrito Federal;202211
3868;Distrito Federal;202212
3869;Distrito Federal;202301
3870;Distrito Federal;202302
3871;Distrito Federal;202303
3872;Distrito Federal;202304
3873;Distrito Federal;202305
3874;Distrito Federal;202306
3875;Distrito Federal;202307
3876;Distrito Federal;202308
3877;Distrito Federal;202309
3878;Distrito Federal;202310
3879;Distrito Federal;202311
3880;Distrito Federal;202312
3881;Distrito Federal;202401
3882;Distrito Federal;202402
3883;Distrito Federal;202403
3884;Distrito Federal;202404
3885;Distrito Federal;202405
3886;Distrito Federal;202406
3887;Distrito Federal;202407
3888;Ceará;201102
3889;Ceará;201103
3890;Ceará;201104
3891;Ceará;201105
3892;Ceará;201106
3893;Ceará;201107
3894;Ceará;201108
3895;Ceará;201109
3896;Ceará;201110
3897;Ceará;201111
3898;Ceará;201112
3899;Ceará;201201
3900;Ceará;201202
3901;Ceará;201203
3902;Ceará;201204
3903;Ceará;201205
3904;Ceará;201206
3905;Ceará;201207
3906;Ceará;201208
3907;Ceará;201209
3908;Ceará;201210
3909;Ceará;201211
3910;Ceará;201212
3911;Ceará;201301
3912;Ceará;201302
3913;Ceará;201303
3914;Ceará;201304
3915;Ceará;201305
3916;Ceará;201306
3917;Ceará;201307
3918;Ceará;201308
3919;Ceará;201309
3920;Ceará;201310
3921;Ceará;201311
3922;Ceará;201312
3923;Ceará;201401
3924;Ceará;201402
3925;Ceará;201403
3926;Ceará;201404
3927;Ceará;201405
3928;Ceará;201406
3929;Ceará;201407
3930;Ceará;201408
3931;Ceará;201409
3932;Ceará;201410
3933;Ceará;201411
3934;Ceará;201412
3935;Ceará;201501
3936;Ceará;201502
3937;Ceará;201503
3938;Ceará;201504
3939;Ceará;201505
3940;Ceará;201506
3941;Ceará;201507
3942;Ceará;201508
3943;Ceará;201509
3944;Ceará;201510
3945;Ceará;201511
3946;Ceará;201512
3947;Ceará;201601
3948;Ceará;201602
3949;Ceará;201603
3950;Ceará;201604
3951;Ceará;201605
3952;Ceará;201606
3953;Ceará;201607
3954;Ceará;201608
3955;Ceará;201609
3956;Ceará;201610
3957;Ceará;201611
3958;Ceará;201612
3959;Ceará;201701
3960;Ceará;201702
3961;Ceará;201703
3962;Ceará;201704
3963;Ceará;201705
3964;Ceará;201706
3965;Ceará;201707
3966;Ceará;201708
3967;Ceará;201709
3968;Ceará;201710
3969;Ceará;201711
3970;Ceará;201712
3971;Ceará;201801
3972;Ceará;201802
3973;Ceará;201803
3974;Ceará;201804
3975;Ceará;201805
3976;Ceará;201806
3977;Ceará;201807
3978;Ceará;201808
3979;Ceará;201809
3980;Ceará;201810
3981;Ceará;201811
3982;Ceará;201812
3983;Ceará;201901
3984;Ceará;201902
3985;Ceará;201903
3986;Ceará;201904
3987;Ceará;201905
3988;Ceará;201906
3989;Ceará;201907
3990;Ceará;201908
3991;Ceará;201909
3992;Ceará;201910
3993;Ceará;201911
3994;Ceará;201912
3995;Ceará;202001
3996;Ceará;202002
3997;Ceará;202003
3998;Ceará;202004
3999;Ceará;202005
4000;Ceará;202006
4001;Ceará;202007
4002;Ceará;202008
4003;Ceará;202009
4004;Ceará;202010
4005;Ceará;202011
4006;Ceará;202012
4007;Ceará;202101
4008;Ceará;202102
4009;Ceará;202103
4010;Ceará;202104
4011;Ceará;202105
4012;Ceará;202106
4013;Ceará;202107
4014;Ceará;202108
4015;Ceará;202109
4016;Ceará;202110
4017;Ceará;202111
4018;Ceará;202112
4019;Ceará;202201
4020;Ceará;202202
4021;Ceará;202203
4022;Ceará;202204
4023;Ceará;202205
4024;Ceará;202206
4025;Ceará;202207
4026;Ceará;202208
4027;Ceará;202209
4028;Ceará;202210
4029;Ceará;202211
4030;Ceará;202212
4031;Ceará;202301
4032;Ceará;202302
4033;Ceará;202303
4034;Ceará;202304
4035;Ceará;202305
4036;Ceará;202306
4037;Ceará;202307
4038;Ceará;202308
4039;Ceará;202309
4040;Ceará;202310
4041;Ceará;202311
4042;Ceará;202312
4043;Ceará;202401
4044;Ceará;202402
4045;Ceará;202403
4046;Ceará;202404
4047;Ceará;202405
4048;Ceará;202406
4049;Ceará;202407
4050;Pernambuco;201102
4051;Pernambuco;201103
4052;Pernambuco;201104
4053;Pernambuco;201105
4054;Pernambuco;201106
4055;Pernambuco;201107
4056;Pernambuco;201108
4057;Pernambuco;201109
4058;Pernambuco;201110
4059;Pernambuco;201111
4060;Pernambuco;201112
4061;Pernambuco;201201
4062;Pernambuco;201202
4063;Pernambuco;201203
4064;Pernambuco;201204
4065;Pernambuco;201205
4066;Pernambuco;201206
4067;Pernambuco;201207
4068;Pernambuco;201208
4069;Pernambuco;201209
4070;Pernambuco;201210
4071;Pernambuco;201211
4072;Pernambuco;201212
4073;Pernambuco;201301
4074;Pernambuco;201302
4075;Pernambuco;201303
4076;Pernambuco;201304
4077;Pernambuco;201305
4078;Pernambuco;201306
4079;Pernambuco;201307
4080;Pernambuco;201308
4081;Pernambuco;201309
4082;Pernambuco;201310
4083;Pernambuco;201311
4084;Pernambuco;201312
4085;Pernambuco;201401
4086;Pernambuco;201402
4087;Pernambuco;201403
4088;Pernambuco;201404
4089;Pernambuco;201405
4090;Pernambuco;201406
4091;Pernambuco;201407
4092;Pernambuco;201408
4093;Pernambuco;201409
4094;Pernambuco;201410
4095;Pernambuco;201411
4096;Pernambuco;201412
4097;Pernambuco;201501
4098;Pernambuco;201502
4099;Pernambuco;201503
4100;Pernambuco;201504
4101;Pernambuco;201505
4102;Pernambuco;201506
4103;Pernambuco;201507
4104;Pernambuco;201508
4105;Pernambuco;201509
4106;Pernambuco;201510
4107;Pernambuco;201511
4108;Pernambuco;201512
4109;Pernambuco;201601
4110;Pernambuco;201602
4111;Pernambuco;201603
4112;Pernambuco;201604
4113;Pernambuco;201605
4114;Pernambuco;201606
4115;Pernambuco;201607
4116;Pernambuco;201608
4117;Pernambuco;201609
4118;Pernambuco;201610
4119;Pernambuco;201611
4120;Pernambuco;201612
4121;Pernambuco;201701
4122;Pernambuco;201702
4123;Pernambuco;201703
4124;Pernambuco;201704
4125;Pernambuco;201705
4126;Pernambuco;201706
4127;Pernambuco;201707
4128;Pernambuco;201708
4129;Pernambuco;201709
4130;Pernambuco;201710
4131;Pernambuco;201711
